2023-05-27 23:18:01,102 - common - INFO - Starting synchronous SGD training with 10 workers
2023-05-27 23:18:01,480 - common - DEBUG - Worker_1 is working on a dataset of size 6000
2023-05-27 23:18:01,593 - common - DEBUG - PS got 1/10 updates (from Worker_1, 1/188 (1/1128), epoch 1/6)
2023-05-27 23:37:57,578 - common - DEBUG - PS got 6/10 updates (from Worker_10, 151/188 (903/1128), epoch 5/6)
2023-05-27 23:37:57,596 - common - DEBUG - PS got 8/10 updates (from Worker_4, 151/188 (903/1128), epoch 5/6)
2023-05-27 23:37:57,632 - common - DEBUG - PS got 9/10 updates (from Worker_1, 151/188 (903/1128), epoch 5/6)
2023-05-27 23:37:57,637 - common - DEBUG - PS got 10/10 updates (from Worker_2, 151/188 (903/1128), epoch 5/6)
2023-05-27 23:37:57,645 - common - DEBUG - PS updated model, global loss is 0.4331812495365739, weights norm is 10.334292498410928
2023-05-27 23:37:58,735 - common - DEBUG - PS got 1/10 updates (from Worker_9, 152/188 (904/1128), epoch 5/6)
2023-05-27 23:37:58,778 - common - DEBUG - PS got 2/10 updates (from Worker_10, 152/188 (904/1128), epoch 5/6)
2023-05-27 23:37:58,989 - common - DEBUG - PS got 3/10 updates (from Worker_8, 152/188 (904/1128), epoch 5/6)
2023-05-27 23:37:59,005 - common - DEBUG - PS got 4/10 updates (from Worker_1, 152/188 (904/1128), epoch 5/6)
2023-05-27 23:37:59,017 - common - DEBUG - PS got 5/10 updates (from Worker_4, 152/188 (904/1128), epoch 5/6)
2023-05-27 23:37:59,022 - common - DEBUG - PS got 5/10 updates (from Worker_7, 152/188 (904/1128), epoch 5/6)
2023-05-27 23:37:59,051 - common - DEBUG - PS got 7/10 updates (from Worker_2, 152/188 (904/1128), epoch 5/6)
2023-05-27 23:37:59,098 - common - DEBUG - PS got 8/10 updates (from Worker_3, 152/188 (904/1128), epoch 5/6)
2023-05-27 23:37:59,161 - common - DEBUG - PS got 9/10 updates (from Worker_5, 152/188 (904/1128), epoch 5/6)
2023-05-27 23:37:59,173 - common - DEBUG - PS got 10/10 updates (from Worker_6, 152/188 (904/1128), epoch 5/6)
2023-05-27 23:37:59,183 - common - DEBUG - PS updated model, global loss is 0.48901034984737635, weights norm is 10.334931469985586
2023-05-27 23:38:00,157 - common - DEBUG - PS got 1/10 updates (from Worker_1, 153/188 (905/1128), epoch 5/6)
2023-05-27 23:38:00,256 - common - DEBUG - PS got 2/10 updates (from Worker_4, 153/188 (905/1128), epoch 5/6)
2023-05-27 23:38:00,293 - common - DEBUG - PS got 3/10 updates (from Worker_3, 153/188 (905/1128), epoch 5/6)
2023-05-27 23:38:00,415 - common - DEBUG - PS got 4/10 updates (from Worker_7, 153/188 (905/1128), epoch 5/6)
2023-05-27 23:38:00,416 - common - DEBUG - PS got 4/10 updates (from Worker_10, 153/188 (905/1128), epoch 5/6)
2023-05-27 23:38:00,546 - common - DEBUG - PS got 6/10 updates (from Worker_9, 153/188 (905/1128), epoch 5/6)
2023-05-27 23:38:00,560 - common - DEBUG - PS got 7/10 updates (from Worker_2, 153/188 (905/1128), epoch 5/6)
2023-05-27 23:38:00,577 - common - DEBUG - PS got 8/10 updates (from Worker_8, 153/188 (905/1128), epoch 5/6)
2023-05-27 23:38:00,635 - common - DEBUG - PS got 9/10 updates (from Worker_5, 153/188 (905/1128), epoch 5/6)
2023-05-27 23:38:00,639 - common - DEBUG - PS got 10/10 updates (from Worker_6, 153/188 (905/1128), epoch 5/6)
2023-05-27 23:38:00,689 - common - DEBUG - PS updated model, global loss is 0.4091162823140621, weights norm is 10.335542136479585
2023-05-27 23:38:01,686 - common - DEBUG - PS got 1/10 updates (from Worker_6, 154/188 (906/1128), epoch 5/6)
2023-05-27 23:38:01,702 - common - DEBUG - PS got 1/10 updates (from Worker_4, 154/188 (906/1128), epoch 5/6)
2023-05-27 23:38:01,746 - common - DEBUG - PS got 3/10 updates (from Worker_2, 154/188 (906/1128), epoch 5/6)
2023-05-27 23:38:01,802 - common - DEBUG - PS got 4/10 updates (from Worker_7, 154/188 (906/1128), epoch 5/6)
2023-05-27 23:38:01,829 - common - DEBUG - PS got 5/10 updates (from Worker_9, 154/188 (906/1128), epoch 5/6)
2023-05-27 23:38:01,833 - common - DEBUG - PS got 5/10 updates (from Worker_1, 154/188 (906/1128), epoch 5/6)
2023-05-27 23:38:01,844 - common - DEBUG - PS got 7/10 updates (from Worker_3, 154/188 (906/1128), epoch 5/6)
2023-05-27 23:38:01,928 - common - DEBUG - PS got 8/10 updates (from Worker_8, 154/188 (906/1128), epoch 5/6)
2023-05-27 23:38:01,929 - common - DEBUG - PS got 8/10 updates (from Worker_5, 154/188 (906/1128), epoch 5/6)
2023-05-27 23:38:01,934 - common - DEBUG - PS got 8/10 updates (from Worker_10, 154/188 (906/1128), epoch 5/6)
2023-05-27 23:38:01,990 - common - DEBUG - PS updated model, global loss is 0.4115050293505192, weights norm is 10.336205985915333
2023-05-27 23:38:02,856 - common - DEBUG - PS got 1/10 updates (from Worker_10, 155/188 (907/1128), epoch 5/6)
2023-05-27 23:38:02,857 - common - DEBUG - PS got 1/10 updates (from Worker_6, 155/188 (907/1128), epoch 5/6)
2023-05-27 23:38:02,962 - common - DEBUG - PS got 3/10 updates (from Worker_5, 155/188 (907/1128), epoch 5/6)
2023-05-27 23:38:02,976 - common - DEBUG - PS got 4/10 updates (from Worker_2, 155/188 (907/1128), epoch 5/6)
2023-05-27 23:38:02,984 - common - DEBUG - PS got 5/10 updates (from Worker_3, 155/188 (907/1128), epoch 5/6)
2023-05-27 23:38:03,318 - common - DEBUG - PS got 6/10 updates (from Worker_7, 155/188 (907/1128), epoch 5/6)
2023-05-27 23:38:03,319 - common - DEBUG - PS got 6/10 updates (from Worker_8, 155/188 (907/1128), epoch 5/6)
2023-05-27 23:38:03,326 - common - DEBUG - PS got 7/10 updates (from Worker_1, 155/188 (907/1128), epoch 5/6)
2023-05-27 23:38:03,336 - common - DEBUG - PS got 7/10 updates (from Worker_4, 155/188 (907/1128), epoch 5/6)
2023-05-27 23:38:03,346 - common - DEBUG - PS got 8/10 updates (from Worker_9, 155/188 (907/1128), epoch 5/6)
2023-05-27 23:38:03,356 - common - DEBUG - PS updated model, global loss is 0.4076672174036503, weights norm is 10.33692355758066
2023-05-27 23:38:04,235 - common - DEBUG - PS got 1/10 updates (from Worker_10, 156/188 (908/1128), epoch 5/6)
2023-05-27 23:38:04,479 - common - DEBUG - PS got 2/10 updates (from Worker_3, 156/188 (908/1128), epoch 5/6)
2023-05-27 23:38:04,505 - common - DEBUG - PS got 3/10 updates (from Worker_8, 156/188 (908/1128), epoch 5/6)
2023-05-27 23:38:04,516 - common - DEBUG - PS got 4/10 updates (from Worker_7, 156/188 (908/1128), epoch 5/6)
2023-05-27 23:38:04,526 - common - DEBUG - PS got 5/10 updates (from Worker_5, 156/188 (908/1128), epoch 5/6)
2023-05-27 23:38:04,553 - common - DEBUG - PS got 6/10 updates (from Worker_9, 156/188 (908/1128), epoch 5/6)
2023-05-27 23:38:04,556 - common - DEBUG - PS got 7/10 updates (from Worker_6, 156/188 (908/1128), epoch 5/6)
2023-05-27 23:38:04,585 - common - DEBUG - PS got 8/10 updates (from Worker_1, 156/188 (908/1128), epoch 5/6)
2023-05-27 23:38:04,588 - common - DEBUG - PS got 8/10 updates (from Worker_2, 156/188 (908/1128), epoch 5/6)
2023-05-27 23:38:04,630 - common - DEBUG - PS got 10/10 updates (from Worker_4, 156/188 (908/1128), epoch 5/6)
2023-05-27 23:38:04,641 - common - DEBUG - PS updated model, global loss is 0.42533421628177165, weights norm is 10.337667594994695
2023-05-27 23:38:05,555 - common - DEBUG - PS got 1/10 updates (from Worker_10, 157/188 (909/1128), epoch 5/6)
2023-05-27 23:38:05,661 - common - DEBUG - PS got 2/10 updates (from Worker_8, 157/188 (909/1128), epoch 5/6)
2023-05-27 23:38:05,670 - common - DEBUG - PS got 2/10 updates (from Worker_3, 157/188 (909/1128), epoch 5/6)
2023-05-27 23:38:05,715 - common - DEBUG - PS got 4/10 updates (from Worker_9, 157/188 (909/1128), epoch 5/6)
2023-05-27 23:38:05,806 - common - DEBUG - PS got 5/10 updates (from Worker_1, 157/188 (909/1128), epoch 5/6)
2023-05-27 23:38:05,852 - common - DEBUG - PS got 6/10 updates (from Worker_7, 157/188 (909/1128), epoch 5/6)
2023-05-27 23:38:05,862 - common - DEBUG - PS got 7/10 updates (from Worker_6, 157/188 (909/1128), epoch 5/6)
2023-05-27 23:38:05,901 - common - DEBUG - PS got 8/10 updates (from Worker_2, 157/188 (909/1128), epoch 5/6)
2023-05-27 23:38:05,964 - common - DEBUG - PS got 9/10 updates (from Worker_5, 157/188 (909/1128), epoch 5/6)
2023-05-27 23:38:05,987 - common - DEBUG - PS got 10/10 updates (from Worker_4, 157/188 (909/1128), epoch 5/6)
2023-05-27 23:38:06,024 - common - DEBUG - PS updated model, global loss is 0.4535733349621296, weights norm is 10.338334489548688
2023-05-27 23:38:06,888 - common - DEBUG - PS got 1/10 updates (from Worker_1, 158/188 (910/1128), epoch 5/6)
2023-05-27 23:38:06,897 - common - DEBUG - PS got 2/10 updates (from Worker_10, 158/188 (910/1128), epoch 5/6)
2023-05-27 23:38:07,033 - common - DEBUG - PS got 3/10 updates (from Worker_9, 158/188 (910/1128), epoch 5/6)
2023-05-27 23:38:07,062 - common - DEBUG - PS got 4/10 updates (from Worker_5, 158/188 (910/1128), epoch 5/6)
2023-05-27 23:38:07,224 - common - DEBUG - PS got 5/10 updates (from Worker_7, 158/188 (910/1128), epoch 5/6)
2023-05-27 23:38:07,225 - common - DEBUG - PS got 5/10 updates (from Worker_6, 158/188 (910/1128), epoch 5/6)
2023-05-27 23:38:07,248 - common - DEBUG - PS got 7/10 updates (from Worker_8, 158/188 (910/1128), epoch 5/6)
2023-05-27 23:38:07,340 - common - DEBUG - PS got 8/10 updates (from Worker_2, 158/188 (910/1128), epoch 5/6)
2023-05-27 23:38:07,345 - common - DEBUG - PS got 8/10 updates (from Worker_4, 158/188 (910/1128), epoch 5/6)
2023-05-27 23:38:07,349 - common - DEBUG - PS got 10/10 updates (from Worker_3, 158/188 (910/1128), epoch 5/6)
2023-05-27 23:38:07,359 - common - DEBUG - PS updated model, global loss is 0.38614955320954325, weights norm is 10.339111121020416
2023-05-27 23:38:08,214 - common - DEBUG - PS got 1/10 updates (from Worker_6, 159/188 (911/1128), epoch 5/6)
2023-05-27 23:38:08,272 - common - DEBUG - PS got 2/10 updates (from Worker_7, 159/188 (911/1128), epoch 5/6)
2023-05-27 23:38:08,430 - common - DEBUG - PS got 3/10 updates (from Worker_4, 159/188 (911/1128), epoch 5/6)
2023-05-27 23:38:08,489 - common - DEBUG - PS got 4/10 updates (from Worker_2, 159/188 (911/1128), epoch 5/6)
2023-05-27 23:38:08,593 - common - DEBUG - PS got 5/10 updates (from Worker_8, 159/188 (911/1128), epoch 5/6)
2023-05-27 23:38:08,619 - common - DEBUG - PS got 6/10 updates (from Worker_10, 159/188 (911/1128), epoch 5/6)
2023-05-27 23:38:08,623 - common - DEBUG - PS got 6/10 updates (from Worker_1, 159/188 (911/1128), epoch 5/6)
2023-05-27 23:38:08,642 - common - DEBUG - PS got 8/10 updates (from Worker_3, 159/188 (911/1128), epoch 5/6)
2023-05-27 23:38:08,726 - common - DEBUG - PS got 9/10 updates (from Worker_5, 159/188 (911/1128), epoch 5/6)
2023-05-27 23:38:08,739 - common - DEBUG - PS got 10/10 updates (from Worker_9, 159/188 (911/1128), epoch 5/6)
2023-05-27 23:38:08,759 - common - DEBUG - PS updated model, global loss is 0.40261563286185265, weights norm is 10.339933542790298
2023-05-27 23:38:09,896 - common - DEBUG - PS got 1/10 updates (from Worker_6, 160/188 (912/1128), epoch 5/6)
2023-05-27 23:38:09,936 - common - DEBUG - PS got 2/10 updates (from Worker_4, 160/188 (912/1128), epoch 5/6)
2023-05-27 23:38:09,994 - common - DEBUG - PS got 3/10 updates (from Worker_2, 160/188 (912/1128), epoch 5/6)
2023-05-27 23:38:10,007 - common - DEBUG - PS got 4/10 updates (from Worker_5, 160/188 (912/1128), epoch 5/6)
2023-05-27 23:38:10,009 - common - DEBUG - PS got 4/10 updates (from Worker_1, 160/188 (912/1128), epoch 5/6)
2023-05-27 23:38:10,036 - common - DEBUG - PS got 6/10 updates (from Worker_3, 160/188 (912/1128), epoch 5/6)
2023-05-27 23:38:10,105 - common - DEBUG - PS got 7/10 updates (from Worker_7, 160/188 (912/1128), epoch 5/6)
2023-05-27 23:38:10,151 - common - DEBUG - PS got 8/10 updates (from Worker_8, 160/188 (912/1128), epoch 5/6)
2023-05-27 23:38:10,179 - common - DEBUG - PS got 9/10 updates (from Worker_10, 160/188 (912/1128), epoch 5/6)
2023-05-27 23:38:10,189 - common - DEBUG - PS got 9/10 updates (from Worker_9, 160/188 (912/1128), epoch 5/6)
2023-05-27 23:38:10,200 - common - DEBUG - PS updated model, global loss is 0.3308918260037899, weights norm is 10.340958826132406
2023-05-27 23:38:11,172 - common - DEBUG - PS got 1/10 updates (from Worker_2, 161/188 (913/1128), epoch 5/6)
2023-05-27 23:38:11,192 - common - DEBUG - PS got 2/10 updates (from Worker_7, 161/188 (913/1128), epoch 5/6)
2023-05-27 23:38:11,210 - common - DEBUG - PS got 3/10 updates (from Worker_8, 161/188 (913/1128), epoch 5/6)
2023-05-27 23:38:11,296 - common - DEBUG - PS got 4/10 updates (from Worker_3, 161/188 (913/1128), epoch 5/6)
2023-05-27 23:38:11,336 - common - DEBUG - PS got 5/10 updates (from Worker_5, 161/188 (913/1128), epoch 5/6)
2023-05-27 23:38:11,420 - common - DEBUG - PS got 6/10 updates (from Worker_1, 161/188 (913/1128), epoch 5/6)
2023-05-27 23:38:11,550 - common - DEBUG - PS got 7/10 updates (from Worker_9, 161/188 (913/1128), epoch 5/6)
2023-05-27 23:38:11,573 - common - DEBUG - PS got 8/10 updates (from Worker_4, 161/188 (913/1128), epoch 5/6)
2023-05-27 23:38:11,586 - common - DEBUG - PS got 9/10 updates (from Worker_6, 161/188 (913/1128), epoch 5/6)
2023-05-27 23:38:11,596 - common - DEBUG - PS got 10/10 updates (from Worker_10, 161/188 (913/1128), epoch 5/6)
2023-05-27 23:38:11,606 - common - DEBUG - PS updated model, global loss is 0.48096660152077675, weights norm is 10.341924368231746
2023-05-27 23:38:12,507 - common - DEBUG - PS got 1/10 updates (from Worker_5, 162/188 (914/1128), epoch 5/6)
2023-05-27 23:38:12,874 - common - DEBUG - PS got 2/10 updates (from Worker_2, 162/188 (914/1128), epoch 5/6)
2023-05-27 23:38:12,876 - common - DEBUG - PS got 3/10 updates (from Worker_8, 162/188 (914/1128), epoch 5/6)
2023-05-27 23:38:12,878 - common - DEBUG - PS got 4/10 updates (from Worker_7, 162/188 (914/1128), epoch 5/6)
2023-05-27 23:38:12,906 - common - DEBUG - PS got 5/10 updates (from Worker_6, 162/188 (914/1128), epoch 5/6)
2023-05-27 23:38:12,930 - common - DEBUG - PS got 6/10 updates (from Worker_9, 162/188 (914/1128), epoch 5/6)
2023-05-27 23:38:12,974 - common - DEBUG - PS got 7/10 updates (from Worker_1, 162/188 (914/1128), epoch 5/6)
2023-05-27 23:38:12,983 - common - DEBUG - PS got 7/10 updates (from Worker_4, 162/188 (914/1128), epoch 5/6)
2023-05-27 23:38:12,985 - common - DEBUG - PS got 8/10 updates (from Worker_10, 162/188 (914/1128), epoch 5/6)
2023-05-27 23:38:13,056 - common - DEBUG - PS got 10/10 updates (from Worker_3, 162/188 (914/1128), epoch 5/6)
2023-05-27 23:38:13,064 - common - DEBUG - PS updated model, global loss is 0.4223822668194771, weights norm is 10.342845609298289
2023-05-27 23:38:14,010 - common - DEBUG - PS got 1/10 updates (from Worker_10, 163/188 (915/1128), epoch 5/6)
2023-05-27 23:38:14,029 - common - DEBUG - PS got 2/10 updates (from Worker_8, 163/188 (915/1128), epoch 5/6)
2023-05-27 23:38:14,044 - common - DEBUG - PS got 2/10 updates (from Worker_1, 163/188 (915/1128), epoch 5/6)
2023-05-27 23:38:14,051 - common - DEBUG - PS got 4/10 updates (from Worker_5, 163/188 (915/1128), epoch 5/6)
2023-05-27 23:38:14,082 - common - DEBUG - PS got 5/10 updates (from Worker_7, 163/188 (915/1128), epoch 5/6)
2023-05-27 23:38:14,181 - common - DEBUG - PS got 6/10 updates (from Worker_6, 163/188 (915/1128), epoch 5/6)
2023-05-27 23:38:14,238 - common - DEBUG - PS got 7/10 updates (from Worker_4, 163/188 (915/1128), epoch 5/6)
2023-05-27 23:38:14,250 - common - DEBUG - PS got 8/10 updates (from Worker_2, 163/188 (915/1128), epoch 5/6)
2023-05-27 23:38:14,309 - common - DEBUG - PS got 9/10 updates (from Worker_9, 163/188 (915/1128), epoch 5/6)
2023-05-27 23:38:14,332 - common - DEBUG - PS got 10/10 updates (from Worker_3, 163/188 (915/1128), epoch 5/6)
2023-05-27 23:38:14,341 - common - DEBUG - PS updated model, global loss is 0.38529798984527586, weights norm is 10.343852290920575
2023-05-27 23:38:15,002 - common - DEBUG - PS got 1/10 updates (from Worker_8, 164/188 (916/1128), epoch 5/6)
2023-05-27 23:38:15,250 - common - DEBUG - PS got 2/10 updates (from Worker_7, 164/188 (916/1128), epoch 5/6)
2023-05-27 23:38:15,426 - common - DEBUG - PS got 3/10 updates (from Worker_4, 164/188 (916/1128), epoch 5/6)
2023-05-27 23:38:15,472 - common - DEBUG - PS got 4/10 updates (from Worker_1, 164/188 (916/1128), epoch 5/6)
2023-05-27 23:38:15,498 - common - DEBUG - PS got 5/10 updates (from Worker_2, 164/188 (916/1128), epoch 5/6)
2023-05-27 23:38:15,515 - common - DEBUG - PS got 5/10 updates (from Worker_9, 164/188 (916/1128), epoch 5/6)
2023-05-27 23:38:15,566 - common - DEBUG - PS got 7/10 updates (from Worker_3, 164/188 (916/1128), epoch 5/6)
2023-05-27 23:38:15,586 - common - DEBUG - PS got 8/10 updates (from Worker_10, 164/188 (916/1128), epoch 5/6)
2023-05-27 23:38:15,593 - common - DEBUG - PS got 9/10 updates (from Worker_5, 164/188 (916/1128), epoch 5/6)
2023-05-27 23:38:15,597 - common - DEBUG - PS got 10/10 updates (from Worker_6, 164/188 (916/1128), epoch 5/6)
2023-05-27 23:38:15,607 - common - DEBUG - PS updated model, global loss is 0.46137696886435153, weights norm is 10.344717358641786
2023-05-27 23:38:16,412 - common - DEBUG - PS got 1/10 updates (from Worker_1, 165/188 (917/1128), epoch 5/6)
2023-05-27 23:38:16,590 - common - DEBUG - PS got 2/10 updates (from Worker_2, 165/188 (917/1128), epoch 5/6)
2023-05-27 23:38:16,592 - common - DEBUG - PS got 3/10 updates (from Worker_5, 165/188 (917/1128), epoch 5/6)
2023-05-27 23:38:16,595 - common - DEBUG - PS got 4/10 updates (from Worker_4, 165/188 (917/1128), epoch 5/6)
2023-05-27 23:38:16,636 - common - DEBUG - PS got 5/10 updates (from Worker_7, 165/188 (917/1128), epoch 5/6)
2023-05-27 23:38:16,676 - common - DEBUG - PS got 6/10 updates (from Worker_3, 165/188 (917/1128), epoch 5/6)
2023-05-27 23:38:16,745 - common - DEBUG - PS got 7/10 updates (from Worker_8, 165/188 (917/1128), epoch 5/6)
2023-05-27 23:38:16,762 - common - DEBUG - PS got 8/10 updates (from Worker_9, 165/188 (917/1128), epoch 5/6)
2023-05-27 23:38:16,798 - common - DEBUG - PS got 9/10 updates (from Worker_6, 165/188 (917/1128), epoch 5/6)
2023-05-27 23:38:16,799 - common - DEBUG - PS got 9/10 updates (from Worker_10, 165/188 (917/1128), epoch 5/6)
2023-05-27 23:38:16,819 - common - DEBUG - PS updated model, global loss is 0.37120521143078805, weights norm is 10.34569346549936
2023-05-27 23:38:17,668 - common - DEBUG - PS got 1/10 updates (from Worker_7, 166/188 (918/1128), epoch 5/6)
2023-05-27 23:38:17,900 - common - DEBUG - PS got 2/10 updates (from Worker_1, 166/188 (918/1128), epoch 5/6)
2023-05-27 23:38:17,931 - common - DEBUG - PS got 3/10 updates (from Worker_8, 166/188 (918/1128), epoch 5/6)
2023-05-27 23:38:17,932 - common - DEBUG - PS got 3/10 updates (from Worker_3, 166/188 (918/1128), epoch 5/6)
2023-05-27 23:38:18,072 - common - DEBUG - PS got 5/10 updates (from Worker_10, 166/188 (918/1128), epoch 5/6)
2023-05-27 23:38:18,110 - common - DEBUG - PS got 6/10 updates (from Worker_9, 166/188 (918/1128), epoch 5/6)
2023-05-27 23:38:18,148 - common - DEBUG - PS got 7/10 updates (from Worker_4, 166/188 (918/1128), epoch 5/6)
2023-05-27 23:38:18,154 - common - DEBUG - PS got 7/10 updates (from Worker_2, 166/188 (918/1128), epoch 5/6)
2023-05-27 23:38:18,170 - common - DEBUG - PS got 8/10 updates (from Worker_6, 166/188 (918/1128), epoch 5/6)
2023-05-27 23:38:18,171 - common - DEBUG - PS got 8/10 updates (from Worker_5, 166/188 (918/1128), epoch 5/6)
2023-05-27 23:38:18,194 - common - DEBUG - PS updated model, global loss is 0.42160371877253056, weights norm is 10.34673491543248
2023-05-27 23:38:18,803 - common - DEBUG - PS got 1/10 updates (from Worker_6, 167/188 (919/1128), epoch 5/6)
2023-05-27 23:38:19,281 - common - DEBUG - PS got 2/10 updates (from Worker_4, 167/188 (919/1128), epoch 5/6)
2023-05-27 23:38:19,338 - common - DEBUG - PS got 3/10 updates (from Worker_3, 167/188 (919/1128), epoch 5/6)
2023-05-27 23:38:19,379 - common - DEBUG - PS got 4/10 updates (from Worker_8, 167/188 (919/1128), epoch 5/6)
2023-05-27 23:38:19,385 - common - DEBUG - PS got 4/10 updates (from Worker_1, 167/188 (919/1128), epoch 5/6)
2023-05-27 23:38:19,385 - common - DEBUG - PS got 4/10 updates (from Worker_9, 167/188 (919/1128), epoch 5/6)
2023-05-27 23:38:19,407 - common - DEBUG - PS got 6/10 updates (from Worker_7, 167/188 (919/1128), epoch 5/6)
2023-05-27 23:38:19,453 - common - DEBUG - PS got 8/10 updates (from Worker_2, 167/188 (919/1128), epoch 5/6)
2023-05-27 23:38:19,464 - common - DEBUG - PS got 9/10 updates (from Worker_10, 167/188 (919/1128), epoch 5/6)
2023-05-27 23:38:19,538 - common - DEBUG - PS got 10/10 updates (from Worker_5, 167/188 (919/1128), epoch 5/6)
2023-05-27 23:38:19,548 - common - DEBUG - PS updated model, global loss is 0.4742416664958, weights norm is 10.347783593753599
2023-05-27 23:38:20,446 - common - DEBUG - PS got 1/10 updates (from Worker_3, 168/188 (920/1128), epoch 5/6)
2023-05-27 23:38:20,531 - common - DEBUG - PS got 2/10 updates (from Worker_8, 168/188 (920/1128), epoch 5/6)
2023-05-27 23:38:20,662 - common - DEBUG - PS got 3/10 updates (from Worker_2, 168/188 (920/1128), epoch 5/6)
2023-05-27 23:38:20,672 - common - DEBUG - PS got 4/10 updates (from Worker_4, 168/188 (920/1128), epoch 5/6)
2023-05-27 23:38:20,729 - common - DEBUG - PS got 5/10 updates (from Worker_5, 168/188 (920/1128), epoch 5/6)
2023-05-27 23:38:20,745 - common - DEBUG - PS got 6/10 updates (from Worker_1, 168/188 (920/1128), epoch 5/6)
2023-05-27 23:38:20,933 - common - DEBUG - PS got 7/10 updates (from Worker_6, 168/188 (920/1128), epoch 5/6)
2023-05-27 23:38:20,938 - common - DEBUG - PS got 7/10 updates (from Worker_10, 168/188 (920/1128), epoch 5/6)
2023-05-27 23:38:20,948 - common - DEBUG - PS got 9/10 updates (from Worker_9, 168/188 (920/1128), epoch 5/6)
2023-05-27 23:38:20,973 - common - DEBUG - PS got 10/10 updates (from Worker_7, 168/188 (920/1128), epoch 5/6)
2023-05-27 23:38:20,991 - common - DEBUG - PS updated model, global loss is 0.4218377448618412, weights norm is 10.34877894035989
2023-05-27 23:38:21,958 - common - DEBUG - PS got 1/10 updates (from Worker_7, 169/188 (921/1128), epoch 5/6)
2023-05-27 23:38:22,029 - common - DEBUG - PS got 2/10 updates (from Worker_5, 169/188 (921/1128), epoch 5/6)
2023-05-27 23:38:22,084 - common - DEBUG - PS got 3/10 updates (from Worker_9, 169/188 (921/1128), epoch 5/6)
2023-05-27 23:38:22,135 - common - DEBUG - PS got 4/10 updates (from Worker_4, 169/188 (921/1128), epoch 5/6)
2023-05-27 23:38:22,136 - common - DEBUG - PS got 4/10 updates (from Worker_2, 169/188 (921/1128), epoch 5/6)
2023-05-27 23:38:22,179 - common - DEBUG - PS got 6/10 updates (from Worker_3, 169/188 (921/1128), epoch 5/6)
2023-05-27 23:38:22,307 - common - DEBUG - PS got 7/10 updates (from Worker_10, 169/188 (921/1128), epoch 5/6)
2023-05-27 23:38:22,320 - common - DEBUG - PS got 8/10 updates (from Worker_6, 169/188 (921/1128), epoch 5/6)
2023-05-27 23:38:22,336 - common - DEBUG - PS got 9/10 updates (from Worker_1, 169/188 (921/1128), epoch 5/6)
2023-05-27 23:38:22,338 - common - DEBUG - PS got 9/10 updates (from Worker_8, 169/188 (921/1128), epoch 5/6)
2023-05-27 23:38:22,350 - common - DEBUG - PS updated model, global loss is 0.44180030971765516, weights norm is 10.34970536371932
2023-05-27 23:38:23,173 - common - DEBUG - PS got 1/10 updates (from Worker_5, 170/188 (922/1128), epoch 5/6)
2023-05-27 23:38:23,198 - common - DEBUG - PS got 2/10 updates (from Worker_8, 170/188 (922/1128), epoch 5/6)
2023-05-27 23:38:23,333 - common - DEBUG - PS got 3/10 updates (from Worker_9, 170/188 (922/1128), epoch 5/6)
2023-05-27 23:38:23,334 - common - DEBUG - PS got 3/10 updates (from Worker_6, 170/188 (922/1128), epoch 5/6)
2023-05-27 23:38:23,423 - common - DEBUG - PS got 5/10 updates (from Worker_10, 170/188 (922/1128), epoch 5/6)
2023-05-27 23:38:23,459 - common - DEBUG - PS got 6/10 updates (from Worker_2, 170/188 (922/1128), epoch 5/6)
2023-05-27 23:38:23,548 - common - DEBUG - PS got 7/10 updates (from Worker_7, 170/188 (922/1128), epoch 5/6)
2023-05-27 23:38:23,587 - common - DEBUG - PS got 8/10 updates (from Worker_3, 170/188 (922/1128), epoch 5/6)
2023-05-27 23:38:23,592 - common - DEBUG - PS got 9/10 updates (from Worker_1, 170/188 (922/1128), epoch 5/6)
2023-05-27 23:38:23,599 - common - DEBUG - PS got 10/10 updates (from Worker_4, 170/188 (922/1128), epoch 5/6)
2023-05-27 23:38:23,638 - common - DEBUG - PS updated model, global loss is 0.4225571662187576, weights norm is 10.350583691696636
2023-05-27 23:38:23,740 - common - DEBUG - PS got 1/10 updates (from Worker_3, 171/188 (923/1128), epoch 5/6)
2023-05-27 23:38:24,444 - common - DEBUG - PS got 2/10 updates (from Worker_5, 171/188 (923/1128), epoch 5/6)
2023-05-27 23:38:24,562 - common - DEBUG - PS got 3/10 updates (from Worker_1, 171/188 (923/1128), epoch 5/6)
2023-05-27 23:38:24,584 - common - DEBUG - PS got 4/10 updates (from Worker_9, 171/188 (923/1128), epoch 5/6)
2023-05-27 23:38:24,624 - common - DEBUG - PS got 5/10 updates (from Worker_10, 171/188 (923/1128), epoch 5/6)
2023-05-27 23:38:24,796 - common - DEBUG - PS got 6/10 updates (from Worker_6, 171/188 (923/1128), epoch 5/6)
2023-05-27 23:38:24,816 - common - DEBUG - PS got 7/10 updates (from Worker_8, 171/188 (923/1128), epoch 5/6)
2023-05-27 23:38:24,850 - common - DEBUG - PS got 8/10 updates (from Worker_7, 171/188 (923/1128), epoch 5/6)
2023-05-27 23:38:24,866 - common - DEBUG - PS got 9/10 updates (from Worker_4, 171/188 (923/1128), epoch 5/6)
2023-05-27 23:38:24,876 - common - DEBUG - PS got 10/10 updates (from Worker_2, 171/188 (923/1128), epoch 5/6)
